276#807,518,503
192#557,591,498
258#758,503,513
257#763,549,496
222#658,302,486
240#709,463,508
250#734,566,494
260#772,459,507
242#721,648,492
236#692,569,507
261#769,457,504
206#612,372,479
214#638,548,469
234#695,597,501
252#743,456,506
213#635,418,445
183#542,504,371
195#577,535,437
235#696,582,506
244#728,494,516
117#349,133,353
267#793,530,506
213#636,544,498
243#717,420,476
248#738,443,504
132#387,581,335
271#802,512,507
262#772,629,503
232#688,481,447
222#661,512,469
95#281,197,312
249#734,389,501
132#394,159,318
237#702,473,504
234#702,495,480
261#770,548,514
116#340,508,243
126#373,548,228
275#806,491,470
253#744,380,514
246#725,551,494
217#648,452,474
278#818,556,496
204#606,570,467
204#604,562,470
224#658,465,504
240#709,581,510
240#714,585,502
41#122,442,150
249#739,388,501
261#775,581,492
279#827,564,510
236#702,640,506
246#729,502,511
189#562,561,435
191#565,556,422
246#728,468,488
209#622,520,441
218#643,360,454
218#649,611,492
216#641,330,505
125#373,468,301
212#631,397,472
188#553,508,403
103#307,145,262
264#773,479,498
240#708,615,502
260#770,506,492
252#745,468,514
236#702,549,483
242#725,357,491
235#690,326,511
212#625,418,445
228#672,452,496
246#728,389,499
262#771,426,482
227#670,493,474
239#707,383,496
246#730,613,502
113#338,383,269
233#692,409,507
249#742,584,508
234#691,303,502
281#828,514,503
201#598,498,421
245#725,557,499
250#746,509,498
45#135,582,138
221#652,530,460
253#750,508,487
185#552,463,395
241#715,361,473
13#38,478,51
251#736,580,504
254#748,555,506
234#697,419,496
205#606,436,481
258#757,546,528
228#676,538,478
416#1248,418,418
